sample_id,split,label,audio_path,image_path,script_text,scene_id,rl_optimized_label
animated_SB_117,train,optimized,animated\audio\audio_117.wav,animated\images\img_117.npy,Villain sets a trap,19,1
animated_SB_537,train,optimized,animated\audio\audio_537.wav,animated\images\img_537.npy,Villain sets a trap,15,1
animated_SB_715,train,optimized,animated\audio\audio_715.wav,animated\images\img_715.npy,Chase sequence begins,3,1
animated_SB_13,train,optimized,animated\audio\audio_13.wav,animated\images\img_13.npy,Villain sets a trap,12,1
animated_SB_1251,train,optimized,animated\audio\audio_1251.wav,animated\images\img_1251.npy,Hero enters the room,7,1
animated_SB_174,train,optimized,animated\audio\audio_174.wav,animated\images\img_174.npy,Dialogue between characters,4,1
animated_SB_366,train,optimized,animated\audio\audio_366.wav,animated\images\img_366.npy,Hero enters the room,5,1
animated_SB_217,train,optimized,animated\audio\audio_217.wav,animated\images\img_217.npy,Hero enters the room,3,1
animated_SB_293,train,optimized,animated\audio\audio_293.wav,animated\images\img_293.npy,Villain sets a trap,8,1
animated_SB_187,train,optimized,animated\audio\audio_187.wav,animated\images\img_187.npy,Dialogue between characters,16,1
animated_SB_1142,train,optimized,animated\audio\audio_1142.wav,animated\images\img_1142.npy,Dialogue between characters,12,1
animated_SB_276,train,optimized,animated\audio\audio_276.wav,animated\images\img_276.npy,Hero enters the room,17,1
animated_SB_937,train,optimized,animated\audio\audio_937.wav,animated\images\img_937.npy,Dialogue between characters,14,1
animated_SB_524,train,optimized,animated\audio\audio_524.wav,animated\images\img_524.npy,Villain sets a trap,13,1
animated_SB_1213,train,optimized,animated\audio\audio_1213.wav,animated\images\img_1213.npy,Climactic battle scene,10,1
animated_SB_589,train,optimized,animated\audio\audio_589.wav,animated\images\img_589.npy,Chase sequence begins,5,1
animated_SB_1022,train,optimized,animated\audio\audio_1022.wav,animated\images\img_1022.npy,Hero enters the room,14,1
animated_SB_1232,train,optimized,animated\audio\audio_1232.wav,animated\images\img_1232.npy,Dialogue between characters,13,1
animated_SB_489,train,optimized,animated\audio\audio_489.wav,animated\images\img_489.npy,Climactic battle scene,5,1
animated_SB_746,train,optimized,animated\audio\audio_746.wav,animated\images\img_746.npy,Climactic battle scene,2,1
animated_SB_1074,train,optimized,animated\audio\audio_1074.wav,animated\images\img_1074.npy,Dialogue between characters,2,1
animated_SB_1202,train,optimized,animated\audio\audio_1202.wav,animated\images\img_1202.npy,Climactic battle scene,17,1
animated_SB_179,train,optimized,animated\audio\audio_179.wav,animated\images\img_179.npy,Climactic battle scene,2,1
animated_SB_902,train,optimized,animated\audio\audio_902.wav,animated\images\img_902.npy,Dialogue between characters,5,1
animated_SB_769,train,optimized,animated\audio\audio_769.wav,animated\images\img_769.npy,Climactic battle scene,6,1
animated_SB_1005,train,optimized,animated\audio\audio_1005.wav,animated\images\img_1005.npy,Dialogue between characters,1,1
animated_SB_748,train,optimized,animated\audio\audio_748.wav,animated\images\img_748.npy,Villain sets a trap,6,1
animated_SB_1122,train,optimized,animated\audio\audio_1122.wav,animated\images\img_1122.npy,Climactic battle scene,17,1
animated_SB_310,train,optimized,animated\audio\audio_310.wav,animated\images\img_310.npy,Dialogue between characters,14,1
animated_SB_185,train,optimized,animated\audio\audio_185.wav,animated\images\img_185.npy,Hero enters the room,9,1
animated_SB_729,train,optimized,animated\audio\audio_729.wav,animated\images\img_729.npy,Hero enters the room,9,1
animated_SB_112,train,optimized,animated\audio\audio_112.wav,animated\images\img_112.npy,Climactic battle scene,9,1
animated_SB_221,train,optimized,animated\audio\audio_221.wav,animated\images\img_221.npy,Chase sequence begins,3,1
animated_SB_238,train,optimized,animated\audio\audio_238.wav,animated\images\img_238.npy,Chase sequence begins,9,1
animated_SB_990,train,optimized,animated\audio\audio_990.wav,animated\images\img_990.npy,Villain sets a trap,2,1
animated_SB_1157,train,optimized,animated\audio\audio_1157.wav,animated\images\img_1157.npy,Chase sequence begins,19,1
animated_SB_457,train,optimized,animated\audio\audio_457.wav,animated\images\img_457.npy,Climactic battle scene,16,1
animated_SB_936,train,optimized,animated\audio\audio_936.wav,animated\images\img_936.npy,Villain sets a trap,1,1
animated_SB_1015,train,optimized,animated\audio\audio_1015.wav,animated\images\img_1015.npy,Dialogue between characters,19,1
animated_SB_1173,train,optimized,animated\audio\audio_1173.wav,animated\images\img_1173.npy,Hero enters the room,17,1
animated_SB_550,train,optimized,animated\audio\audio_550.wav,animated\images\img_550.npy,Chase sequence begins,8,1
animated_SB_751,train,optimized,animated\audio\audio_751.wav,animated\images\img_751.npy,Hero enters the room,6,1
animated_SB_422,train,optimized,animated\audio\audio_422.wav,animated\images\img_422.npy,Climactic battle scene,4,1
animated_SB_341,train,optimized,animated\audio\audio_341.wav,animated\images\img_341.npy,Villain sets a trap,19,1
animated_SB_529,train,optimized,animated\audio\audio_529.wav,animated\images\img_529.npy,Villain sets a trap,4,1
animated_SB_552,train,optimized,animated\audio\audio_552.wav,animated\images\img_552.npy,Chase sequence begins,5,1
animated_SB_478,val,optimized,animated\audio\audio_478.wav,animated\images\img_478.npy,Villain sets a trap,17,1
animated_SB_374,val,optimized,animated\audio\audio_374.wav,animated\images\img_374.npy,Hero enters the room,10,1
animated_SB_580,val,optimized,animated\audio\audio_580.wav,animated\images\img_580.npy,Climactic battle scene,13,1
animated_SB_670,val,optimized,animated\audio\audio_670.wav,animated\images\img_670.npy,Climactic battle scene,3,1
animated_SB_1038,val,optimized,animated\audio\audio_1038.wav,animated\images\img_1038.npy,Hero enters the room,18,1
animated_SB_1026,val,optimized,animated\audio\audio_1026.wav,animated\images\img_1026.npy,Dialogue between characters,5,1
animated_SB_701,val,optimized,animated\audio\audio_701.wav,animated\images\img_701.npy,Climactic battle scene,14,1
animated_SB_410,val,optimized,animated\audio\audio_410.wav,animated\images\img_410.npy,Chase sequence begins,3,1
animated_SB_214,val,optimized,animated\audio\audio_214.wav,animated\images\img_214.npy,Villain sets a trap,5,1
animated_SB_290,val,optimized,animated\audio\audio_290.wav,animated\images\img_290.npy,Chase sequence begins,10,1
animated_SB_88,val,optimized,animated\audio\audio_88.wav,animated\images\img_88.npy,Climactic battle scene,7,1
animated_SB_14,val,optimized,animated\audio\audio_14.wav,animated\images\img_14.npy,Dialogue between characters,6,1
animated_SB_797,val,optimized,animated\audio\audio_797.wav,animated\images\img_797.npy,Dialogue between characters,18,1
animated_SB_1109,val,optimized,animated\audio\audio_1109.wav,animated\images\img_1109.npy,Climactic battle scene,17,1
animated_SB_494,val,optimized,animated\audio\audio_494.wav,animated\images\img_494.npy,Climactic battle scene,13,1
animated_SB_717,val,optimized,animated\audio\audio_717.wav,animated\images\img_717.npy,Climactic battle scene,15,1
animated_SB_649,val,optimized,animated\audio\audio_649.wav,animated\images\img_649.npy,Chase sequence begins,10,1
animated_SB_480,val,optimized,animated\audio\audio_480.wav,animated\images\img_480.npy,Villain sets a trap,7,1
animated_SB_699,val,optimized,animated\audio\audio_699.wav,animated\images\img_699.npy,Chase sequence begins,15,1
animated_SB_917,val,optimized,animated\audio\audio_917.wav,animated\images\img_917.npy,Climactic battle scene,15,1
animated_SB_1127,val,optimized,animated\audio\audio_1127.wav,animated\images\img_1127.npy,Dialogue between characters,2,1
animated_SB_1009,val,optimized,animated\audio\audio_1009.wav,animated\images\img_1009.npy,Climactic battle scene,1,1
animated_SB_493,val,optimized,animated\audio\audio_493.wav,animated\images\img_493.npy,Villain sets a trap,16,1
animated_SB_411,val,optimized,animated\audio\audio_411.wav,animated\images\img_411.npy,Chase sequence begins,17,1
animated_SB_728,val,optimized,animated\audio\audio_728.wav,animated\images\img_728.npy,Hero enters the room,3,1
animated_SB_1052,val,optimized,animated\audio\audio_1052.wav,animated\images\img_1052.npy,Villain sets a trap,2,1
animated_SB_82,val,optimized,animated\audio\audio_82.wav,animated\images\img_82.npy,Hero enters the room,8,1
animated_SB_184,val,optimized,animated\audio\audio_184.wav,animated\images\img_184.npy,Dialogue between characters,1,1
animated_SB_517,val,optimized,animated\audio\audio_517.wav,animated\images\img_517.npy,Hero enters the room,13,1
animated_SB_11,val,optimized,animated\audio\audio_11.wav,animated\images\img_11.npy,Hero enters the room,3,1
animated_SB_1125,val,optimized,animated\audio\audio_1125.wav,animated\images\img_1125.npy,Dialogue between characters,2,1
animated_SB_1252,val,optimized,animated\audio\audio_1252.wav,animated\images\img_1252.npy,Villain sets a trap,14,1
animated_SB_1116,val,optimized,animated\audio\audio_1116.wav,animated\images\img_1116.npy,Climactic battle scene,1,1
animated_SB_710,val,optimized,animated\audio\audio_710.wav,animated\images\img_710.npy,Chase sequence begins,11,1
animated_SB_1208,val,optimized,animated\audio\audio_1208.wav,animated\images\img_1208.npy,Villain sets a trap,13,1
animated_SB_877,val,optimized,animated\audio\audio_877.wav,animated\images\img_877.npy,Villain sets a trap,1,1
animated_SB_274,val,optimized,animated\audio\audio_274.wav,animated\images\img_274.npy,Hero enters the room,9,1
animated_SB_334,val,optimized,animated\audio\audio_334.wav,animated\images\img_334.npy,Villain sets a trap,8,1
animated_SB_250,val,optimized,animated\audio\audio_250.wav,animated\images\img_250.npy,Villain sets a trap,16,1
animated_SB_801,val,optimized,animated\audio\audio_801.wav,animated\images\img_801.npy,Villain sets a trap,12,1
animated_SB_358,val,optimized,animated\audio\audio_358.wav,animated\images\img_358.npy,Villain sets a trap,16,1
animated_SB_1025,val,optimized,animated\audio\audio_1025.wav,animated\images\img_1025.npy,Dialogue between characters,4,1
animated_SB_492,val,optimized,animated\audio\audio_492.wav,animated\images\img_492.npy,Chase sequence begins,8,1
animated_SB_178,val,optimized,animated\audio\audio_178.wav,animated\images\img_178.npy,Chase sequence begins,5,1
animated_SB_320,val,optimized,animated\audio\audio_320.wav,animated\images\img_320.npy,Climactic battle scene,15,1
animated_SB_852,val,optimized,animated\audio\audio_852.wav,animated\images\img_852.npy,Villain sets a trap,17,1
animated_SB_1198,val,optimized,animated\audio\audio_1198.wav,animated\images\img_1198.npy,Hero enters the room,8,1
animated_SB_29,val,optimized,animated\audio\audio_29.wav,animated\images\img_29.npy,Hero enters the room,7,1
animated_SB_327,val,optimized,animated\audio\audio_327.wav,animated\images\img_327.npy,Chase sequence begins,5,1
animated_SB_385,val,optimized,animated\audio\audio_385.wav,animated\images\img_385.npy,Dialogue between characters,16,1
animated_SB_674,val,optimized,animated\audio\audio_674.wav,animated\images\img_674.npy,Villain sets a trap,5,1
animated_SB_613,val,optimized,animated\audio\audio_613.wav,animated\images\img_613.npy,Villain sets a trap,2,1
animated_SB_569,val,optimized,animated\audio\audio_569.wav,animated\images\img_569.npy,Chase sequence begins,10,1
animated_SB_463,val,optimized,animated\audio\audio_463.wav,animated\images\img_463.npy,Villain sets a trap,7,1
animated_SB_1066,val,optimized,animated\audio\audio_1066.wav,animated\images\img_1066.npy,Climactic battle scene,2,1
animated_SB_233,val,optimized,animated\audio\audio_233.wav,animated\images\img_233.npy,Villain sets a trap,14,1
animated_SB_452,val,optimized,animated\audio\audio_452.wav,animated\images\img_452.npy,Chase sequence begins,9,1
animated_SB_878,val,optimized,animated\audio\audio_878.wav,animated\images\img_878.npy,Climactic battle scene,4,1
animated_SB_273,val,optimized,animated\audio\audio_273.wav,animated\images\img_273.npy,Dialogue between characters,3,1
animated_SB_83,val,optimized,animated\audio\audio_83.wav,animated\images\img_83.npy,Dialogue between characters,3,1
animated_SB_1172,val,optimized,animated\audio\audio_1172.wav,animated\images\img_1172.npy,Dialogue between characters,7,1
animated_SB_1230,val,optimized,animated\audio\audio_1230.wav,animated\images\img_1230.npy,Villain sets a trap,17,1
animated_SB_235,val,optimized,animated\audio\audio_235.wav,animated\images\img_235.npy,Climactic battle scene,2,1
animated_SB_854,val,optimized,animated\audio\audio_854.wav,animated\images\img_854.npy,Climactic battle scene,15,1
animated_SB_317,val,optimized,animated\audio\audio_317.wav,animated\images\img_317.npy,Dialogue between characters,17,1
animated_SB_541,val,optimized,animated\audio\audio_541.wav,animated\images\img_541.npy,Dialogue between characters,11,1
animated_SB_1184,val,optimized,animated\audio\audio_1184.wav,animated\images\img_1184.npy,Villain sets a trap,7,1
animated_SB_1083,val,optimized,animated\audio\audio_1083.wav,animated\images\img_1083.npy,Climactic battle scene,2,1
animated_SB_968,val,optimized,animated\audio\audio_968.wav,animated\images\img_968.npy,Chase sequence begins,7,1
animated_SB_544,val,optimized,animated\audio\audio_544.wav,animated\images\img_544.npy,Dialogue between characters,16,1
animated_SB_356,val,optimized,animated\audio\audio_356.wav,animated\images\img_356.npy,Hero enters the room,3,1
animated_SB_868,val,optimized,animated\audio\audio_868.wav,animated\images\img_868.npy,Chase sequence begins,10,1
animated_SB_1091,val,optimized,animated\audio\audio_1091.wav,animated\images\img_1091.npy,Chase sequence begins,2,1
animated_SB_915,val,optimized,animated\audio\audio_915.wav,animated\images\img_915.npy,Climactic battle scene,18,1
animated_SB_730,val,optimized,animated\audio\audio_730.wav,animated\images\img_730.npy,Dialogue between characters,13,1
animated_SB_866,val,optimized,animated\audio\audio_866.wav,animated\images\img_866.npy,Villain sets a trap,19,1
animated_SB_203,val,optimized,animated\audio\audio_203.wav,animated\images\img_203.npy,Hero enters the room,10,1
animated_SB_977,val,optimized,animated\audio\audio_977.wav,animated\images\img_977.npy,Chase sequence begins,19,1
animated_SB_1225,val,optimized,animated\audio\audio_1225.wav,animated\images\img_1225.npy,Climactic battle scene,15,1
animated_SB_21,val,optimized,animated\audio\audio_21.wav,animated\images\img_21.npy,Villain sets a trap,16,1
animated_SB_693,val,optimized,animated\audio\audio_693.wav,animated\images\img_693.npy,Hero enters the room,4,1
animated_SB_1019,val,optimized,animated\audio\audio_1019.wav,animated\images\img_1019.npy,Villain sets a trap,2,1
animated_SB_1106,val,optimized,animated\audio\audio_1106.wav,animated\images\img_1106.npy,Dialogue between characters,8,1
animated_SB_747,val,optimized,animated\audio\audio_747.wav,animated\images\img_747.npy,Dialogue between characters,13,1
animated_SB_1159,val,optimized,animated\audio\audio_1159.wav,animated\images\img_1159.npy,Chase sequence begins,17,1
animated_SB_702,val,optimized,animated\audio\audio_702.wav,animated\images\img_702.npy,Chase sequence begins,2,1
animated_SB_80,val,optimized,animated\audio\audio_80.wav,animated\images\img_80.npy,Dialogue between characters,19,1
animated_SB_232,val,optimized,animated\audio\audio_232.wav,animated\images\img_232.npy,Villain sets a trap,18,1
animated_SB_604,val,optimized,animated\audio\audio_604.wav,animated\images\img_604.npy,Hero enters the room,13,1
animated_SB_197,val,optimized,animated\audio\audio_197.wav,animated\images\img_197.npy,Chase sequence begins,7,1
animated_SB_491,val,optimized,animated\audio\audio_491.wav,animated\images\img_491.npy,Dialogue between characters,19,1
animated_SB_135,val,optimized,animated\audio\audio_135.wav,animated\images\img_135.npy,Hero enters the room,12,1
animated_SB_402,val,optimized,animated\audio\audio_402.wav,animated\images\img_402.npy,Hero enters the room,11,1
animated_SB_798,val,optimized,animated\audio\audio_798.wav,animated\images\img_798.npy,Climactic battle scene,10,1
animated_SB_754,val,optimized,animated\audio\audio_754.wav,animated\images\img_754.npy,Villain sets a trap,4,1
animated_SB_629,val,optimized,animated\audio\audio_629.wav,animated\images\img_629.npy,Climactic battle scene,7,1
animated_SB_52,test,optimized,animated\audio\audio_52.wav,animated\images\img_52.npy,Hero enters the room,10,1
animated_SB_210,test,optimized,animated\audio\audio_210.wav,animated\images\img_210.npy,Climactic battle scene,1,1
animated_SB_627,test,optimized,animated\audio\audio_627.wav,animated\images\img_627.npy,Climactic battle scene,11,1
animated_SB_321,test,optimized,animated\audio\audio_321.wav,animated\images\img_321.npy,Hero enters the room,11,1
animated_SB_1113,test,optimized,animated\audio\audio_1113.wav,animated\images\img_1113.npy,Villain sets a trap,2,1
animated_SB_326,test,optimized,animated\audio\audio_326.wav,animated\images\img_326.npy,Climactic battle scene,12,1
animated_SB_745,test,optimized,animated\audio\audio_745.wav,animated\images\img_745.npy,Villain sets a trap,6,1
animated_SB_515,test,optimized,animated\audio\audio_515.wav,animated\images\img_515.npy,Hero enters the room,1,1
animated_SB_930,test,optimized,animated\audio\audio_930.wav,animated\images\img_930.npy,Villain sets a trap,9,1
animated_SB_440,test,optimized,animated\audio\audio_440.wav,animated\images\img_440.npy,Hero enters the room,9,1
animated_SB_220,test,optimized,animated\audio\audio_220.wav,animated\images\img_220.npy,Chase sequence begins,16,1
animated_SB_943,test,optimized,animated\audio\audio_943.wav,animated\images\img_943.npy,Hero enters the room,8,1
animated_SB_242,test,optimized,animated\audio\audio_242.wav,animated\images\img_242.npy,Hero enters the room,1,1
animated_SB_482,test,optimized,animated\audio\audio_482.wav,animated\images\img_482.npy,Hero enters the room,13,1
animated_SB_1248,test,optimized,animated\audio\audio_1248.wav,animated\images\img_1248.npy,Chase sequence begins,5,1
animated_SB_1217,test,optimized,animated\audio\audio_1217.wav,animated\images\img_1217.npy,Dialogue between characters,18,1
animated_SB_404,test,optimized,animated\audio\audio_404.wav,animated\images\img_404.npy,Climactic battle scene,13,1
animated_SB_500,test,optimized,animated\audio\audio_500.wav,animated\images\img_500.npy,Hero enters the room,4,1
animated_SB_61,test,optimized,animated\audio\audio_61.wav,animated\images\img_61.npy,Villain sets a trap,15,1
animated_SB_77,test,optimized,animated\audio\audio_77.wav,animated\images\img_77.npy,Climactic battle scene,12,1
animated_SB_126,test,optimized,animated\audio\audio_126.wav,animated\images\img_126.npy,Chase sequence begins,4,1
animated_SB_451,test,optimized,animated\audio\audio_451.wav,animated\images\img_451.npy,Villain sets a trap,12,1
animated_SB_709,test,optimized,animated\audio\audio_709.wav,animated\images\img_709.npy,Climactic battle scene,14,1
animated_SB_98,test,optimized,animated\audio\audio_98.wav,animated\images\img_98.npy,Villain sets a trap,3,1
animated_SB_1086,test,optimized,animated\audio\audio_1086.wav,animated\images\img_1086.npy,Climactic battle scene,6,1
animated_SB_39,test,optimized,animated\audio\audio_39.wav,animated\images\img_39.npy,Dialogue between characters,7,1
animated_SB_938,test,optimized,animated\audio\audio_938.wav,animated\images\img_938.npy,Hero enters the room,5,1
animated_SB_146,test,optimized,animated\audio\audio_146.wav,animated\images\img_146.npy,Chase sequence begins,9,1
animated_SB_511,test,optimized,animated\audio\audio_511.wav,animated\images\img_511.npy,Dialogue between characters,18,1
animated_SB_844,test,optimized,animated\audio\audio_844.wav,animated\images\img_844.npy,Hero enters the room,7,1
animated_SB_555,test,optimized,animated\audio\audio_555.wav,animated\images\img_555.npy,Chase sequence begins,17,1
animated_SB_1135,test,optimized,animated\audio\audio_1135.wav,animated\images\img_1135.npy,Climactic battle scene,10,1
animated_SB_685,test,optimized,animated\audio\audio_685.wav,animated\images\img_685.npy,Villain sets a trap,14,1
animated_SB_658,test,optimized,animated\audio\audio_658.wav,animated\images\img_658.npy,Chase sequence begins,16,1
animated_SB_903,test,optimized,animated\audio\audio_903.wav,animated\images\img_903.npy,Climactic battle scene,11,1
animated_SB_421,test,optimized,animated\audio\audio_421.wav,animated\images\img_421.npy,Villain sets a trap,11,1
animated_SB_660,test,optimized,animated\audio\audio_660.wav,animated\images\img_660.npy,Hero enters the room,19,1
animated_SB_764,test,optimized,animated\audio\audio_764.wav,animated\images\img_764.npy,Hero enters the room,11,1
animated_SB_519,test,optimized,animated\audio\audio_519.wav,animated\images\img_519.npy,Chase sequence begins,1,1
animated_SB_96,test,optimized,animated\audio\audio_96.wav,animated\images\img_96.npy,Dialogue between characters,16,1
animated_SB_369,test,optimized,animated\audio\audio_369.wav,animated\images\img_369.npy,Hero enters the room,16,1
animated_SB_921,test,optimized,animated\audio\audio_921.wav,animated\images\img_921.npy,Chase sequence begins,12,1
animated_SB_261,test,optimized,animated\audio\audio_261.wav,animated\images\img_261.npy,Villain sets a trap,15,1
animated_SB_856,test,optimized,animated\audio\audio_856.wav,animated\images\img_856.npy,Hero enters the room,14,1
animated_SB_158,test,optimized,animated\audio\audio_158.wav,animated\images\img_158.npy,Villain sets a trap,2,1
animated_SB_1166,test,optimized,animated\audio\audio_1166.wav,animated\images\img_1166.npy,Climactic battle scene,15,1
animated_SB_1133,test,optimized,animated\audio\audio_1133.wav,animated\images\img_1133.npy,Chase sequence begins,11,1
animated_SB_795,test,optimized,animated\audio\audio_795.wav,animated\images\img_795.npy,Chase sequence begins,1,1
animated_SB_53,test,optimized,animated\audio\audio_53.wav,animated\images\img_53.npy,Climactic battle scene,4,1
animated_SB_1078,test,optimized,animated\audio\audio_1078.wav,animated\images\img_1078.npy,Hero enters the room,18,1
animated_SB_244,test,optimized,animated\audio\audio_244.wav,animated\images\img_244.npy,Chase sequence begins,16,1
animated_SB_934,test,optimized,animated\audio\audio_934.wav,animated\images\img_934.npy,Hero enters the room,9,1
animated_SB_323,test,optimized,animated\audio\audio_323.wav,animated\images\img_323.npy,Hero enters the room,1,1
animated_SB_812,test,optimized,animated\audio\audio_812.wav,animated\images\img_812.npy,Hero enters the room,15,1
animated_SB_678,test,optimized,animated\audio\audio_678.wav,animated\images\img_678.npy,Villain sets a trap,1,1
animated_SB_1222,test,optimized,animated\audio\audio_1222.wav,animated\images\img_1222.npy,Villain sets a trap,12,1
animated_SB_57,test,optimized,animated\audio\audio_57.wav,animated\images\img_57.npy,Chase sequence begins,10,1
animated_SB_970,test,optimized,animated\audio\audio_970.wav,animated\images\img_970.npy,Chase sequence begins,9,1
animated_SB_869,test,optimized,animated\audio\audio_869.wav,animated\images\img_869.npy,Villain sets a trap,15,1
animated_SB_547,test,optimized,animated\audio\audio_547.wav,animated\images\img_547.npy,Climactic battle scene,12,1
animated_SB_441,test,optimized,animated\audio\audio_441.wav,animated\images\img_441.npy,Villain sets a trap,17,1
animated_SB_973,test,optimized,animated\audio\audio_973.wav,animated\images\img_973.npy,Climactic battle scene,17,1
animated_SB_443,test,optimized,animated\audio\audio_443.wav,animated\images\img_443.npy,Hero enters the room,16,1
animated_SB_1099,test,optimized,animated\audio\audio_1099.wav,animated\images\img_1099.npy,Climactic battle scene,2,1
animated_SB_1084,test,optimized,animated\audio\audio_1084.wav,animated\images\img_1084.npy,Chase sequence begins,17,1
animated_SB_838,test,optimized,animated\audio\audio_838.wav,animated\images\img_838.npy,Dialogue between characters,4,1
animated_SB_789,test,optimized,animated\audio\audio_789.wav,animated\images\img_789.npy,Villain sets a trap,5,1
animated_SB_601,test,optimized,animated\audio\audio_601.wav,animated\images\img_601.npy,Hero enters the room,14,1
animated_SB_711,test,optimized,animated\audio\audio_711.wav,animated\images\img_711.npy,Villain sets a trap,15,1
animated_SB_12,test,optimized,animated\audio\audio_12.wav,animated\images\img_12.npy,Hero enters the room,2,1
animated_SB_950,test,optimized,animated\audio\audio_950.wav,animated\images\img_950.npy,Dialogue between characters,3,1
animated_SB_767,test,optimized,animated\audio\audio_767.wav,animated\images\img_767.npy,Chase sequence begins,6,1
animated_SB_1164,test,optimized,animated\audio\audio_1164.wav,animated\images\img_1164.npy,Chase sequence begins,18,1
animated_SB_41,test,optimized,animated\audio\audio_41.wav,animated\images\img_41.npy,Dialogue between characters,8,1
animated_SB_1181,test,optimized,animated\audio\audio_1181.wav,animated\images\img_1181.npy,Chase sequence begins,8,1
animated_SB_787,test,optimized,animated\audio\audio_787.wav,animated\images\img_787.npy,Climactic battle scene,14,1
animated_SB_839,test,optimized,animated\audio\audio_839.wav,animated\images\img_839.npy,Climactic battle scene,13,1
animated_SB_415,test,optimized,animated\audio\audio_415.wav,animated\images\img_415.npy,Chase sequence begins,19,1
animated_SB_116,test,optimized,animated\audio\audio_116.wav,animated\images\img_116.npy,Hero enters the room,13,1
animated_SB_834,test,optimized,animated\audio\audio_834.wav,animated\images\img_834.npy,Climactic battle scene,5,1
animated_SB_933,test,optimized,animated\audio\audio_933.wav,animated\images\img_933.npy,Hero enters the room,8,1
animated_SB_1090,test,optimized,animated\audio\audio_1090.wav,animated\images\img_1090.npy,Villain sets a trap,8,1
animated_SB_669,test,optimized,animated\audio\audio_669.wav,animated\images\img_669.npy,Chase sequence begins,3,1
animated_SB_817,test,optimized,animated\audio\audio_817.wav,animated\images\img_817.npy,Chase sequence begins,12,1
animated_SB_831,test,optimized,animated\audio\audio_831.wav,animated\images\img_831.npy,Dialogue between characters,5,1
animated_SB_118,test,optimized,animated\audio\audio_118.wav,animated\images\img_118.npy,Chase sequence begins,7,1
animated_SB_430,test,optimized,animated\audio\audio_430.wav,animated\images\img_430.npy,Hero enters the room,16,1
animated_SB_304,test,optimized,animated\audio\audio_304.wav,animated\images\img_304.npy,Climactic battle scene,4,1
animated_SB_775,test,optimized,animated\audio\audio_775.wav,animated\images\img_775.npy,Climactic battle scene,19,1
animated_SB_462,test,optimized,animated\audio\audio_462.wav,animated\images\img_462.npy,Villain sets a trap,16,1
animated_SB_301,test,optimized,animated\audio\audio_301.wav,animated\images\img_301.npy,Dialogue between characters,18,1
animated_SB_271,test,optimized,animated\audio\audio_271.wav,animated\images\img_271.npy,Climactic battle scene,14,1
animated_SB_143,test,optimized,animated\audio\audio_143.wav,animated\images\img_143.npy,Villain sets a trap,7,1
animated_SB_1088,test,optimized,animated\audio\audio_1088.wav,animated\images\img_1088.npy,Hero enters the room,10,1
animated_SB_643,test,optimized,animated\audio\audio_643.wav,animated\images\img_643.npy,Dialogue between characters,19,1
animated_SB_676,test,optimized,animated\audio\audio_676.wav,animated\images\img_676.npy,Chase sequence begins,10,1
